Longitud,Latitud,Grupo
-95.85941092,17.84192449,30.1
-95.85561594,17.84664074,30.1
-95.85020465,17.84453432,30.1
-95.83263038,17.88142032,30.1
-95.83049755,17.88589551,30.1
-95.82709948,17.89302485,30.1
-95.79992472,17.95001257,30.1
-95.83316694,18.12902683,30.1
-95.90281523,18.13570372,30.1
-95.91348811,18.13858352,30.1
-95.91245649,18.15058223,30.1
-95.92213202,18.15080397,30.1
-95.92268005,18.14188298,30.1
-95.93399977,18.14517243,30.1
-95.93741132,18.15676283,30.1
-95.9525342,18.15982782,30.1
-95.96256417,18.15206795,30.1
-95.97752886,18.14905652,30.1
-95.99337826,18.15157766,30.1
-96.00175492,18.14400074,30.1
-96.01031875,18.1420218,30.1
-96.01355452,18.13758011,30.1
-96.02771598,18.13342594,30.1
-96.04105397,18.13849703,30.1
-96.051389,18.12673825,30.1
-96.05575317,18.13346462,30.1
-96.06638309,18.13158858,30.1
-96.06885846,18.14076525,30.1
-96.07948491,18.14979223,30.1
-96.08391518,18.16177042,30.1
-96.0842264,18.16253432,30.1
-96.08749477,18.16319309,30.1
-96.09741622,18.16675998,30.1
-96.11431648,18.16407132,30.1
-96.11715182,18.15516872,30.1
-96.12392902,18.15158091,30.1
-96.12412822,18.14037752,30.1
-96.1375628,18.13420492,30.1
-96.14362552,18.14014897,30.1
-96.14971855,18.13164095,30.1
-96.16472268,18.1346434,30.1
-96.17966605,18.14056605,30.1
-96.18828205,18.15130294,30.1
-96.1830154,18.15694691,30.1
-96.18637609,18.16724145,30.1
-96.17285165,18.16780578,30.1
-96.16913338,18.17209777,30.1
-96.169739,18.18569717,30.1
-96.18984131,18.18107275,30.1
-96.20313298,18.17487523,30.1
-96.21747809,18.1619674,30.1
-96.23100305,18.18972678,30.1
-96.24358869,18.19710377,30.1
-96.2468492,18.2030736,30.1
-96.26828992,18.22550017,30.1
-96.26610822,18.23852018,30.1
-96.26681806,18.24566206,30.1
-96.28668866,18.26407392,30.1
-96.28155734,18.2667384,30.1
-96.27367372,18.27572748,30.1
-96.27318998,18.28087817,30.1
-96.27754674,18.29372672,30.1
-96.27293572,18.30032335,30.1
-96.2854916,18.3016874,30.1
-96.28607569,18.30939792,30.1
-96.29439605,18.31238888,30.1
-96.31353706,18.32809369,30.1
-96.31618003,18.33782243,30.1
-96.31546186,18.34992551,30.1
-96.31926275,18.35358508,30.1
-96.31897386,18.36505935,30.1
-96.32135758,18.36789968,30.1
-96.3322784,18.37091025,30.1
-96.33636554,18.37618549,30.1
-96.34732469,18.38228426,30.1
-96.34605546,18.39637352,30.1
-96.35218723,18.40656614,30.1
-96.36476891,18.41097443,30.1
-96.36779248,18.41736682,30.1
-96.3741616,18.41739926,30.1
-96.37811774,18.42613397,30.1
-96.38384063,18.42411049,30.1
-96.38884349,18.42829957,30.1
-96.39053314,18.43479683,30.1
-96.40017771,18.44446694,30.1
-96.40490258,18.4652858,30.1
-96.41287151,18.46495852,30.1
-96.41837969,18.47558155,30.1
-96.41123549,18.476765,30.1
-96.41648697,18.4991094,30.1
-96.42345322,18.50348143,30.1
-96.42032862,18.50792543,30.1
-96.43262014,18.52536329,30.1
-96.43804389,18.52874702,30.1
-96.44128048,18.53544909,30.1
-96.45512535,18.54947894,30.1
-96.45182525,18.55874628,30.1
-96.45717226,18.57027491,30.1
-96.46472275,18.57393288,30.1
-96.47268102,18.57316768,30.1
-96.47766457,18.58003455,30.1
-96.49205703,18.58269883,30.1
-96.50071249,18.58916131,30.1
-96.50883602,18.58941909,30.1
-96.5152876,18.58273268,30.1
-96.52697183,18.5871928,30.1
-96.537027,18.58399243,30.1
-96.5413238,18.58825314,30.1
-96.555207,18.58760374,30.1
-96.55544382,18.5880044,30.1
-96.55551123,18.58801446,30.1
-96.55588523,18.58796035,30.1
-96.5560848,18.58778591,30.1
-96.55727952,18.58781798,30.1
-96.56120186,18.58784631,30.1
-96.56951597,18.59413748,30.1
-96.58113154,18.60000609,30.1
-96.59564643,18.61153017,30.1
-96.60108375,18.61219772,30.1
-96.60657798,18.61743328,30.1
-96.616914,18.61926865,30.1
-96.62249818,18.62863648,30.1
-96.64023265,18.63779917,30.1
-96.65247426,18.64849678,30.1
-96.65241728,18.64861938,30.1
-96.65352657,18.6500098,30.1
-96.65396222,18.65029255,30.1
-96.65915194,18.65048909,30.1
-96.66801075,18.65585382,30.1
-96.67450554,18.66600655,30.1
-96.68329928,18.66931682,30.1
-96.68102698,18.64842851,30.1
-96.68869697,18.63879283,30.1
-96.68311397,18.63486594,30.1
-96.67215466,18.61858418,30.1
-96.67246352,18.60757412,30.1
-96.67952934,18.60732109,30.1
-96.67918971,18.60727364,30.1
-96.67918955,18.60727362,30.1
-96.68030142,18.60657925,30.1
-96.68035463,18.60654141,30.1
-96.68092866,18.60592462,30.1
-96.68138997,18.60548174,30.1
-96.68191088,18.60492595,30.1
-96.68200934,18.60482091,30.1
-96.68297143,18.60424317,30.1
-96.68308698,18.60418731,30.1
-96.68373504,18.6040164,30.1
-96.68408362,18.60385851,30.1
-96.68415802,18.60381663,30.1
-96.68432248,18.60359638,30.1
-96.68458497,18.60317492,30.1
-96.68501383,18.60248029,30.1
-96.68509554,18.60234931,30.1
-96.68534617,18.60192695,30.1
-96.68586394,18.60099923,30.1
-96.68631822,18.59972369,30.1
-96.68699377,18.597617,30.1
-96.68765005,18.59540886,30.1
-96.68765023,18.59540832,30.1
-96.68871529,18.59560481,30.1
-96.68873254,18.59561472,30.1
-96.68962714,18.59595717,30.1
-96.69156338,18.59364766,30.1
-96.69196398,18.59311837,30.1
-96.69280442,18.59248909,30.1
-96.69286537,18.59224545,30.1
-96.69382831,18.59120885,30.1
-96.69393846,18.59025226,30.1
-96.69285834,18.58865068,30.1
-96.69292354,18.58848897,30.1
-96.69262468,18.58816822,30.1
-96.69226325,18.5881352,30.1
-96.69192174,18.58803985,30.1
-96.69188752,18.58794778,30.1
-96.68776257,18.58362906,30.1
-96.69207372,18.579071,30.1
-96.70214898,18.58122671,30.1
-96.69094058,18.56797438,30.1
-96.69963072,18.55334289,30.1
-96.71560478,18.57324149,30.1
-96.72422172,18.55898754,30.1
-96.71182669,18.54805548,30.1
-96.71905045,18.53691415,30.1
-96.72588742,18.5351556,30.1
-96.72689948,18.529829,30.1
-96.71679252,18.52450685,30.1
-96.71671808,18.52471166,30.1
-96.71611529,18.52630169,30.1
-96.71471558,18.52720274,30.1
-96.71470563,18.52722042,30.1
-96.71448011,18.52735683,30.1
-96.71305228,18.52753288,30.1
-96.70616883,18.52633669,30.1
-96.70286772,18.51026902,30.1
-96.6880226,18.51264169,30.1
-96.68633875,18.51102538,30.1
-96.68640935,18.51032351,30.1
-96.68620962,18.50951575,30.1
-96.68590094,18.50907989,30.1
-96.68396155,18.50465548,30.1
-96.6831244,18.50448625,30.1
-96.68267308,18.50129557,30.1
-96.68274535,18.50097806,30.1
-96.6859588,18.49755057,30.1
-96.68367614,18.48476234,30.1
-96.68407071,18.47424026,30.1
-96.69079418,18.46740609,30.1
-96.69507758,18.45854549,30.1
-96.7044384,18.45241618,30.1
-96.70503369,18.44419265,30.1
-96.70894914,18.43528542,30.1
-96.70907788,18.42569554,30.1
-96.70591295,18.42289437,30.1
-96.68436471,18.41568846,30.1
-96.68103725,18.41220443,30.1
-96.68143971,18.38565703,30.1
-96.67456332,18.38139542,30.1
-96.68161515,18.37558408,30.1
-96.68957983,18.38102882,30.1
-96.69716715,18.38165466,30.1
-96.71727435,18.38041158,30.1
-96.72919725,18.37490052,30.1
-96.74149722,18.38385654,30.1
-96.73713454,18.39003612,30.1
-96.72865,18.39573688,30.1
-96.73126112,18.40135691,30.1
-96.72852255,18.40914714,30.1
-96.74349809,18.40732535,30.1
-96.75139228,18.41125237,30.1
-96.75908505,18.40826366,30.1
-96.76605542,18.41249602,30.1
-96.76569346,18.41735142,30.1
-96.77029295,18.42379754,30.1
-96.76951388,18.42407226,30.1
-96.76573337,18.42339277,30.1
-96.76393792,18.42408568,30.1
-96.76525177,18.42840446,30.1
-96.76576377,18.4287234,30.1
-96.77116625,18.42911754,30.1
-96.77259982,18.4278664,30.1
-96.77346886,18.4264088,30.1
-96.77433452,18.42622218,30.1
-96.78101195,18.42906951,30.1
-96.77780723,18.43496769,30.1
-96.78400423,18.43958625,30.1
-96.78481806,18.44419626,30.1
-96.776528,18.44981098,30.1
-96.78485475,18.45428328,30.1
-96.78582891,18.45965802,30.1
-96.78224665,18.46670991,30.1
-96.78920675,18.46713982,30.1
-96.79143694,18.47740257,30.1
-96.79545585,18.4794516,30.1
-96.79655251,18.48699368,30.1
-96.79335955,18.49058431,30.1
-96.79764057,18.4992962,30.1
-96.79425409,18.50170277,30.1
-96.79701183,18.51193518,30.1
-96.80437817,18.51219534,30.1
-96.81344615,18.51761791,30.1
-96.81847669,18.51147168,30.1
-96.82403863,18.51111058,30.1
-96.82454177,18.4987928,30.1
-96.84240768,18.49342,30.1
-96.84276742,18.50166523,30.1
-96.85595246,18.51086615,30.1
-96.86208257,18.51088951,30.1
-96.86317583,18.51172594,30.1
-96.86322408,18.51178648,30.1
-96.8638974,18.51227694,30.1
-96.86429557,18.51278932,30.1
-96.86465618,18.51343314,30.1
-96.86538166,18.51443962,30.1
-96.86559215,18.51455415,30.1
-96.86584002,18.51468502,30.1
-96.86735922,18.51467955,30.1
-96.86422245,18.52352349,30.1
-96.87351326,18.52323168,30.1
-96.87879957,18.53745014,30.1
-96.88589806,18.53345426,30.1
-96.89925098,18.54864795,30.1
-96.9062294,18.54698962,30.1
-96.90633602,18.54695866,30.1
-96.90961755,18.53980983,30.1
-96.92594478,18.53492554,30.1
-96.93817129,18.54316525,30.1
-96.93712008,18.54425263,30.1
-96.93802558,18.54436271,30.1
-96.93892154,18.54431343,30.1
-96.94214332,18.54413623,30.1
-96.9511382,18.55225489,30.1
-96.95295763,18.553899,30.1
-96.95799178,18.55153288,30.1
-96.95915272,18.55101217,30.1
-96.96016466,18.54999085,30.1
-96.96351205,18.54697629,30.1
-96.96409152,18.54701049,30.1
-96.96428169,18.54702172,30.1
-96.96520631,18.54166183,30.1
-96.97460326,18.54373923,30.1
-96.97378755,18.53676352,30.1
-96.98481858,18.53120194,30.1
-96.99624049,18.52851197,30.1
-96.99891734,18.53191646,30.1
-97.00682531,18.52330278,30.1
-97.01525986,18.52088274,30.1
-97.02104418,18.51242662,30.1
-97.027002,18.51410434,30.1
-97.03658414,18.50807183,30.1
-97.04637815,18.49956022,30.1
-97.04957383,18.48994392,30.1
-97.05012898,18.48877068,30.1
-97.06446778,18.47399628,30.1
-97.06717348,18.47305592,30.1
-97.06724486,18.47124311,30.1
-97.07607377,18.46600125,30.1
-97.08137357,18.46632092,30.1
-97.08157285,18.46799506,30.1
-97.08209449,18.47237725,30.1
-97.08236418,18.47464268,30.1
-97.08236838,18.47467797,30.1
-97.08241729,18.47508885,30.1
-97.08256266,18.47630986,30.1
-97.0827248,18.47767178,30.1
-97.08652049,18.48623883,30.1
-97.08840575,18.48765842,30.1
-97.08857548,18.48778623,30.1
-97.08961972,18.48870031,30.1
-97.11269823,18.52131452,30.1
-97.11369725,18.53137938,30.1
-97.1237874,18.54285218,30.1
-97.14456308,18.57092786,30.1
-97.14585783,18.58215943,30.1
-97.14144277,18.59641791,30.1
-97.14898932,18.59679354,30.1
-97.16226132,18.6059318,30.1
-97.17440565,18.60666222,30.1
-97.17676706,18.61718966,30.1
-97.18406823,18.61668703,30.1
-97.19835422,18.62970063,30.1
-97.21364462,18.62515572,30.1
-97.22027737,18.6289386,30.1
-97.22423685,18.6367596,30.1
-97.23522617,18.6430164,30.1
-97.24524326,18.64021865,30.1
-97.25227174,18.6267264,30.1
-97.25943077,18.62426703,30.1
-97.27185192,18.62777915,30.1
-97.28208352,18.65224326,30.1
-97.29121237,18.65545748,30.1
-97.2939068,18.66492798,30.1
-97.30320266,18.67428562,30.1
-97.309472,18.67378286,30.1
-97.32270815,18.66422251,30.1
-97.32955615,18.67128537,30.1
-97.32948488,18.67820577,30.1
-97.32984555,18.67844857,30.1
-97.3302758,18.67876214,30.1
-97.33094754,18.67922685,30.1
-97.33581914,18.67853451,30.1
-97.34397458,18.685759,30.1
-97.34038346,18.69345492,30.1
-97.34501351,18.69840198,30.1
-97.34219526,18.70589657,30.1
-97.34572438,18.71067252,30.1
-97.34599128,18.71090991,30.1
-97.35000586,18.71700897,30.1
-97.34716154,18.72180574,30.1
-97.34675917,18.72241489,30.1
-97.3456496,18.73362469,30.1
-97.34152695,18.74161791,30.1
-97.34411846,18.74938405,30.1
-97.3396934,18.75897837,30.1
-97.33032051,18.76707586,30.1
-97.33701275,18.76837729,30.1
-97.34197968,18.77817162,30.1
-97.34250612,18.77822265,30.1
-97.34568322,18.77837435,30.1
-97.34618866,18.77833517,30.1
-97.34656215,18.77819955,30.1
-97.34722675,18.77785843,30.1
-97.34800238,18.77774302,30.1
-97.34870368,18.77764734,30.1
-97.34920689,18.77748489,30.1
-97.35049415,18.77648985,30.1
-97.35085895,18.77624785,30.1
-97.35111452,18.77620117,30.1
-97.35132257,18.77605594,30.1
-97.35146026,18.77596417,30.1
-97.35168575,18.77581389,30.1
-97.35189052,18.77562217,30.1
-97.35199698,18.77552249,30.1
-97.35231325,18.77524785,30.1
-97.35367852,18.77553428,30.1
-97.35408749,18.77607566,30.1
-97.35427975,18.77714277,30.1
-97.35468439,18.77879323,30.1
-97.35475125,18.77906592,30.1
-97.35482437,18.77936418,30.1
-97.35472669,18.7800394,30.1
-97.35449332,18.78165263,30.1
-97.35438469,18.7824036,30.1
-97.35203697,18.79289395,30.1
-97.34445192,18.80032108,30.1
-97.33775446,18.79909112,30.1
-97.33253574,18.80790026,30.1
-97.3263456,18.81024648,30.1
-97.32626358,18.81967666,30.1
-97.32172031,18.82556143,30.1
-97.32206052,18.82731697,30.1
-97.32401966,18.82995472,30.1
-97.3245342,18.83042198,30.1
-97.32053194,18.83737858,30.1
-97.31485406,18.83820975,30.1
-97.30830771,18.84629214,30.1
-97.30788375,18.84700251,30.1
-97.30739592,18.84751348,30.1
-97.30792551,18.84818367,30.1
-97.30785644,18.84823332,30.1
-97.30692074,18.84890591,30.1
-97.30634138,18.84929122,30.1
-97.30545368,18.85034338,30.1
-97.30456228,18.85103398,30.1
-97.30430123,18.85137465,30.1
-97.29731158,18.86731029,30.1
-97.28064552,18.88234694,30.1
-97.27676403,18.8859032,30.1
-97.27635598,18.88627705,30.1
-97.27441894,18.88805166,30.1
-97.26932951,18.89172546,30.1
-97.25327902,18.89340154,30.1
-97.25159009,18.89257709,30.1
-97.25068325,18.89244871,30.1
-97.24998122,18.89265294,30.1
-97.2488864,18.892898,30.1
-97.248458,18.89299873,30.1
-97.24616145,18.89320694,30.1
-97.24241814,18.90864577,30.1
-97.2462748,18.91763988,30.1
-97.2469022,18.91851986,30.1
-97.24760052,18.91933351,30.1
-97.24802283,18.91960665,30.1
-97.24889995,18.9202202,30.1
-97.2498762,18.92114883,30.1
-97.24999369,18.92122485,30.1
-97.25041455,18.92156497,30.1
-97.25526555,18.93845774,30.1
-97.25514117,18.95057434,30.1
-97.25855692,18.95593708,30.1
-97.25916217,18.96610882,30.1
-97.25660317,18.97037249,30.1
-97.26129278,18.981282,30.1
-97.27892245,18.99674697,30.1
-97.28512577,18.99943085,30.1
-97.27952997,19.00648408,30.1
-97.27685531,19.01526645,30.1
-97.26662571,19.0303132,30.1
-97.26951952,19.06391786,30.1
-97.26235209,19.08493898,30.1
-97.26018978,19.09858108,30.1
-97.23870106,19.10876757,30.1
-97.22198823,19.12842598,30.1
-97.21543454,19.13846149,30.1
-97.20271606,19.14125986,30.1
-97.19719794,19.14655911,30.1
-97.20333652,19.15298478,30.1
-97.20341266,19.15324315,30.1
-97.20835005,19.157387,30.1
-97.19664417,19.16653883,30.1
-97.18991038,19.16982131,30.1
-97.18149902,19.16904108,30.1
-97.17043135,19.1638644,30.1
-97.15971065,19.16527886,30.1
-97.15250422,19.1626658,30.1
-97.14207422,19.16315883,30.1
-97.14162538,19.16278498,30.1
-97.13857091,19.16193377,30.1
-97.13804946,19.16179591,30.1
-97.13144757,19.16730277,30.1
-97.13073162,19.16768425,30.1
-97.11642289,19.16672406,30.1
-97.11617849,19.16682329,30.1
-97.1138266,19.16557825,30.1
-97.11317175,19.16467635,30.1
-97.11184749,19.16616155,30.1
-97.11173175,19.16634782,30.1
-97.11147769,19.16659005,30.1
-97.11103743,19.16704655,30.1
-97.11024592,19.16702091,30.1
-97.10983177,19.16718111,30.1
-97.09961551,19.16444457,30.1
-97.09786215,19.16408828,30.1
-97.09432858,19.16126671,30.1
-97.09345069,19.16117289,30.1
-97.08973315,19.16172725,30.1
-97.08928275,19.16181262,30.1
-97.07510158,19.15788254,30.1
-97.06754594,19.15953709,30.1
-97.06654438,19.15934503,30.1
-97.06642015,19.15404657,30.1
-97.06645272,19.15313943,30.1
-97.0679802,19.148459,30.1
-97.06223405,19.1433026,30.1
-97.05802238,19.13740515,30.1
-97.05633012,19.13556405,30.1
-97.05217075,19.13232018,30.1
-97.05195058,19.13231297,30.1
-97.05170037,19.13228574,30.1
-97.04200825,19.12859791,30.1
-97.02976606,19.14082731,30.1
-97.02980791,19.14127078,30.1
-97.02937288,19.14272352,30.1
-97.02943295,19.14293823,30.1
-97.04213609,19.151387,30.1
-97.03858218,19.15744054,30.1
-97.03830629,19.15767405,30.1
-97.04303608,19.16500494,30.1
-97.04130855,19.17394685,30.1
-97.04518909,19.17921498,30.1
-97.04476886,19.1804232,30.1
-97.04586871,19.18151326,30.1
-97.04613715,19.18198112,30.1
-97.04601385,19.18235266,30.1
-97.04601835,19.18283272,30.1
-97.04620057,19.18325602,30.1
-97.04656585,19.18347666,30.1
-97.04731831,19.18391868,30.1
-97.04763065,19.18378288,30.1
-97.04788932,19.18331145,30.1
-97.04824554,19.18317708,30.1
-97.04882786,19.18346745,30.1
-97.04951542,19.18884451,30.1
-97.0559896,19.19796711,30.1
-97.05279738,19.20523618,30.1
-97.04496054,19.21063718,30.1
-97.03555828,19.21273411,30.1
-97.0347162,19.21625682,30.1
-97.02469922,19.21948652,30.1
-97.01335569,19.2320818,30.1
-97.00772285,19.23098532,30.1
-97.00123451,19.23654602,30.1
-97.00530402,19.24953115,30.1
-96.99589195,19.26629322,30.1
-96.99514262,19.26740338,30.1
-96.9949102,19.26774111,30.1
-96.99477154,19.26966474,30.1
-96.9943886,19.27049988,30.1
-96.99391489,19.27041483,30.1
-96.9932648,19.2714654,30.1
-96.99179268,19.27249389,30.1
-96.99148785,19.27351606,30.1
-96.99141385,19.27395658,30.1
-96.99111657,19.27431872,30.1
-96.99123278,19.27534525,30.1
-96.99141146,19.27581949,30.1
-96.99142194,19.27621468,30.1
-96.99130248,19.27626782,30.1
-96.99089843,19.27624245,30.1
-96.99056585,19.27620626,30.1
-96.98950746,19.2769317,30.1
-96.98950629,19.27694108,30.1
-96.989848,19.27822298,30.1
-96.9894344,19.2786762,30.1
-96.98919649,19.27873495,30.1
-96.98723095,19.27857189,30.1
-96.98642929,19.27786549,30.1
-96.98556011,19.27939682,30.1
-96.98594249,19.2813068,30.1
-96.99140743,19.28578735,30.1
-97.00045911,19.29079832,30.1
-97.00345997,19.29638003,30.1
-97.01292871,19.29273802,30.1
-97.01442962,19.29010038,30.1
-97.01475526,19.29007517,30.1
-97.01592194,19.29012422,30.1
-97.015968,19.2913344,30.1
-97.03099058,19.29732677,30.1
-97.03450838,19.30677331,30.1
-97.04182505,19.31233665,30.1
-97.04658818,19.31977892,30.1
-97.05507883,19.31219614,30.1
-97.05870155,19.31414896,30.1
-97.06251926,19.31557025,30.1
-97.0626542,19.31545769,30.1
-97.06280726,19.31540002,30.1
-97.06312829,19.31528414,30.1
-97.06335797,19.31533325,30.1
-97.06357231,19.31526963,30.1
-97.06371306,19.31515669,30.1
-97.06379003,19.3151054,30.1
-97.06419426,19.31509589,30.1
-97.06426458,19.31507902,30.1
-97.06437432,19.31495725,30.1
-97.06443128,19.31472748,30.1
-97.06493125,19.31436766,30.1
-97.06788942,19.32136086,30.1
-97.08377237,19.31028302,30.1
-97.08832694,19.31193051,30.1
-97.09801465,19.30413634,30.1
-97.10594754,19.30638071,30.1
-97.11518695,19.30482185,30.1
-97.12961178,19.30917863,30.1
-97.13615628,19.32241408,30.1
-97.15019003,19.32090737,30.1
-97.15382865,19.32420969,30.1
-97.16672757,19.32911931,30.1
-97.17571025,19.32785931,30.1
-97.18834457,19.32162566,30.1
-97.1903354,19.31571378,30.1
-97.19899769,19.30912185,30.1
-97.20114303,19.3108542,30.1
-97.20148869,19.31137494,30.1
-97.20127558,19.31218802,30.1
-97.20149702,19.31295085,30.1
-97.20495212,19.31820135,30.1
-97.21060717,19.31704283,30.1
-97.21560526,19.32331972,30.1
-97.20623115,19.32702126,30.1
-97.20478569,19.33136468,30.1
-97.21008826,19.3378778,30.1
-97.20670132,19.34898649,30.1
-97.21086297,19.35800365,30.1
-97.22339109,19.35693877,30.1
-97.23108877,19.3627078,30.1
-97.23146557,19.36952458,30.1
-97.2480218,19.37868074,30.1
-97.25675545,19.38189969,30.1
-97.26444034,19.38062157,30.1
-97.27836323,19.38513831,30.1
-97.28378388,19.38934403,30.1
-97.28394035,19.38949685,30.1
-97.28419229,19.38977602,30.1
-97.28421474,19.3898009,30.1
-97.28461283,19.39024202,30.1
-97.2847118,19.39035169,30.1
-97.28475448,19.390529,30.1
-97.28488155,19.39105691,30.1
-97.28477912,19.39143872,30.1
-97.28508839,19.39164049,30.1
-97.28518591,19.39164354,30.1
-97.28580155,19.3912733,30.1
-97.28591269,19.39123849,30.1
-97.2871115,19.38944292,30.1
-97.28712346,19.38939947,30.1
-97.28715202,19.38929574,30.1
-97.28737259,19.38933154,30.1
-97.28889891,19.38945828,30.1
-97.31435509,19.39191471,30.1
-97.33775011,19.39253072,30.1
-97.34746815,19.37999823,30.1
-97.34987772,19.37815157,30.1
-97.3550104,19.37777398,30.1
-97.35763162,19.378063,30.1
-97.35876649,19.37709528,30.1
-97.35918974,19.37646475,30.1
-97.36045311,19.37602932,30.1
-97.37169988,19.40305914,30.1
-97.39409177,19.40734018,30.1
-97.39400735,19.40871878,30.1
-97.39510043,19.40973485,30.1
-97.39485855,19.41014409,30.1
-97.39485831,19.41014448,30.1
-97.39464254,19.41049586,30.1
-97.39451898,19.41305774,30.1
-97.39519845,19.41502842,30.1
-97.39634532,19.41839009,30.1
-97.39645011,19.41881307,30.1
-97.39440311,19.41830934,30.1
-97.39171788,19.42095423,30.1
-97.39030795,19.42762668,30.1
-97.38993337,19.42892362,30.1
-97.38960233,19.42914666,30.1
-97.38920178,19.42934968,30.1
-97.38884272,19.42947632,30.1
-97.38719268,19.43013057,30.1
-97.38348131,19.43159415,30.1
-97.35729565,19.43237588,30.1
-97.35214654,19.44195275,30.1
-97.35327163,19.4483124,30.1
-97.346893,19.45099863,30.1
-97.34825852,19.48462697,30.1
-97.35572985,19.49291025,30.1
-97.36074611,19.48849345,30.1
-97.37067062,19.49499492,30.1
-97.39492363,19.49242103,30.1
-97.40455588,19.49586629,30.1
-97.40585506,19.50081029,30.1
-97.40088235,19.50691397,30.1
-97.40212134,19.51541712,30.1
-97.40750203,19.52188034,30.1
-97.40547089,19.52545343,30.1
-97.41212983,19.53591937,30.1
-97.42493357,19.54358091,30.1
-97.42780225,19.55555631,30.1
-97.42688129,19.56915968,30.1
-97.43058838,19.57617042,30.1
-97.43032345,19.58613438,30.1
-97.43412125,19.58835605,30.1
-97.42802335,19.60170011,30.1
-97.42804665,19.61589718,30.1
-97.42376225,19.61751358,30.1
-97.41642608,19.627967,30.1
-97.40810891,19.62197155,30.1
-97.40274729,19.61534302,30.1
-97.39043674,19.62717925,30.1
-97.38497063,19.6279438,30.1
-97.38280135,19.63533322,30.1
-97.37669254,19.63479958,30.1
-97.36467088,19.64923342,30.1
-97.36089865,19.65130366,30.1
-97.34286346,19.66855234,30.1
-97.34116157,19.67575175,30.1
-97.32640262,19.67891826,30.1
-97.30431262,19.67173718,30.1
-97.30742386,19.68453738,30.1
-97.31560535,19.69203568,30.1
-97.32844582,19.71188775,30.1
-97.3286286,19.71199655,30.1
-97.3331404,19.71677982,30.1
-97.32275766,19.72197725,30.1
-97.31515811,19.73000165,30.1
-97.31872402,19.73562254,30.1
-97.32094255,19.74604478,30.1
-97.32046798,19.74908189,30.1
-97.31883634,19.7507076,30.1
-97.31908905,19.75188414,30.1
-97.31933069,19.75257157,30.1
-97.3193487,19.7526075,30.1
-97.3194032,19.75271625,30.1
-97.31887754,19.75352991,30.1
-97.319149,19.75490606,30.1
-97.31903935,19.75551091,30.1
-97.31903095,19.75631215,30.1
-97.31850743,19.75697172,30.1
-97.31850764,19.75697362,30.1
-97.31851473,19.75703665,30.1
-97.31959795,19.76134789,30.1
-97.31894143,19.76233158,30.1
-97.31871403,19.76580931,30.1
-97.31950565,19.77047823,30.1
-97.31874448,19.77237671,30.1
-97.31863145,19.77326117,30.1
-97.31311222,19.79148895,30.1
-97.31405782,19.79307495,30.1
-97.31407242,19.79336723,30.1
-97.31415163,19.79375489,30.1
-97.31399417,19.7939247,30.1
-97.3138768,19.79402654,30.1
-97.31362814,19.79443323,30.1
-97.31347805,19.79466788,30.1
-97.31335008,19.79498823,30.1
-97.31356549,19.79530875,30.1
-97.31356515,19.79585605,30.1
-97.31342702,19.79626242,30.1
-97.31369185,19.79776403,30.1
-97.31408998,19.79795731,30.1
-97.31415374,19.7980234,30.1
-97.31421332,19.79808515,30.1
-97.31432762,19.79857506,30.1
-97.31451855,19.79899058,30.1
-97.31480108,19.79909702,30.1
-97.31501462,19.79935917,30.1
-97.31487969,19.80096734,30.1
-97.31448615,19.80176314,30.1
-97.31388663,19.80185732,30.1
-97.31392097,19.80247466,30.1
-97.31419037,19.80273102,30.1
-97.31465452,19.80287315,30.1
-97.31473048,19.80333711,30.1
-97.31495438,19.80351374,30.1
-97.31517572,19.80376454,30.1
-97.31539045,19.80388254,30.1
-97.31532045,19.80444782,30.1
-97.31525102,19.80468165,30.1
-97.31525251,19.80479043,30.1
-97.31533906,19.80488326,30.1
-97.31553302,19.80495291,30.1
-97.31559283,19.80500778,30.1
-97.31574903,19.80535017,30.1
-97.31594165,19.80545791,30.1
-97.31598525,19.80566283,30.1
-97.31597395,19.80580617,30.1
-97.31611892,19.80619385,30.1
-97.31631946,19.80643954,30.1
-97.31659931,19.80687651,30.1
-97.31659538,19.80699029,30.1
-97.3166136,19.80739328,30.1
-97.31663592,19.80791026,30.1
-97.31650405,19.80824028,30.1
-97.31654426,19.80870175,30.1
-97.31560034,19.81468163,30.1
-97.31563225,19.81479812,30.1
-97.31665515,19.81777638,30.1
-97.31642475,19.81828223,30.1
-97.31634552,19.81848465,30.1
-97.3162134,19.81938198,30.1
-97.31619449,19.81951115,30.1
-97.31594102,19.81969883,30.1
-97.31487282,19.82050577,30.1
-97.31420062,19.82072398,30.1
-97.31396402,19.82088057,30.1
-97.31375902,19.82116786,30.1
-97.31456471,19.82295195,30.1
-97.31469923,19.82303123,30.1
-97.3149068,19.82329715,30.1
-97.31509226,19.82363631,30.1
-97.31527928,19.82405778,30.1
-97.31528551,19.82546957,30.1
-97.31513938,19.8257184,30.1
-97.30824625,19.83444471,30.1
-97.30862855,19.85845255,30.1
-97.3044972,19.86574211,30.1
-97.30009217,19.88129991,30.1
-97.29058032,19.88657278,30.1
-97.29492172,19.89249494,30.1
-97.29015663,19.90108314,30.1
-97.29016585,19.90121377,30.1
-97.2892812,19.9019856,30.1
-97.28919705,19.90229998,30.1
-97.28918765,19.90265902,30.1
-97.28869491,19.90382489,30.1
-97.28850123,19.90375694,30.1
-97.28765414,19.90173922,30.1
